# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      8.973     -0.023     -0.539     -0.006     0.018     -2.903     -2.610
  1.250      9.833     -0.028     -0.319     -0.014    -0.009      0.484     -0.270
  2.500      8.374     -0.071     -0.320      0.001    -0.004      0.579      0.485
  3.750      8.824      0.081     -0.396      0.003    -0.002     -2.267      1.838
  5.000     15.190      0.498     -0.527      0.019    -0.005     -7.557      1.941
  6.250     25.496      0.640     -0.553      0.021    -0.003     -7.280     -0.940
  7.500     33.806      0.575     -0.305      0.028    -0.024     -6.567     -0.510
