# DCB sat:
G 1     -10.240
G 3      12.871
G 4      -0.068
G 6      17.275
G 7     -15.722
G 8      14.383
G 9      14.965
G11      -7.726
G14      -6.373
G15     -14.128
G17     -20.185
G21     -13.524
G25      11.240
G26      18.044
G27      12.316
G28     -10.968
G30       9.104
G31     -18.025
G32       6.763
R 2       8.001
R 3     -10.176
R 4     -11.120
R 5       2.389
R 6       8.437
R 7      -9.436
R 8     -16.534
R 9      -3.041
R12      10.173
R14      12.928
R15       6.945
R16       6.716
R17      -0.504
R18      15.642
R19     -15.599
R20      -7.156
R21      -2.210
R22       0.249
R24       4.296
# DCB rec:
G     -60.458
R     -29.331
