# DCB sat:
G 1      -9.478
G 3      13.138
G 4       0.028
G 6      17.143
G 7     -15.146
G 8      14.523
G 9      14.781
G11      -7.741
G14      -5.698
G15     -15.738
G17     -18.750
G21     -13.522
G25      10.554
G26      17.872
G27      12.362
G28     -11.298
G30       9.756
G31     -18.071
G32       5.285
R 2       7.319
R 3     -10.181
R 4     -11.054
R 5       2.572
R 6       8.729
R 7      -9.386
R 8     -17.969
R 9      -2.802
R12       9.639
R14      13.047
R15       7.228
R16       7.440
R17      -0.778
R18      15.738
R19     -15.325
R20      -7.314
R21      -2.578
R22       1.364
R24       4.311
# DCB rec:
G     -58.147
R     -27.058
