# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      7.383     -0.024     -0.504     -0.006     0.016     -2.773     -2.524
  1.250      8.175     -0.028     -0.286     -0.014    -0.010      0.488     -0.202
  2.500      6.789     -0.062     -0.289     -0.001    -0.005      0.548      0.455
  3.750      7.294      0.076     -0.359      0.000    -0.005     -2.092      1.671
  5.000     13.500      0.450     -0.468      0.009    -0.015     -7.084      1.890
  6.250     23.572      0.587     -0.494      0.002    -0.020     -6.821     -0.855
  7.500     31.716      0.508     -0.254      0.001    -0.045     -6.193     -0.511
