# DCB sat:
G 1     -10.110
G 3      13.069
G 4      -0.037
G 6      17.456
G 7     -15.604
G 8      13.861
G 9      14.973
G11      -7.123
G14      -6.371
G15     -15.677
G17     -19.912
G21     -13.635
G25      11.450
G26      18.387
G27      11.503
G28     -10.622
G30       9.327
G31     -17.787
G32       6.853
R 2       8.305
R 3      -9.980
R 4     -10.999
R 5       2.399
R 6       8.599
R 7      -9.665
R 8     -18.004
R 9      -3.240
R12      10.658
R14      12.932
R15       6.938
R16       6.945
R17      -1.241
R18      15.624
R19     -15.449
R20      -6.932
R21      -1.825
R22       1.368
R24       3.566
# DCB rec:
G     -59.091
R     -28.003
