# DCB sat:
G 1      -9.147
G 3      13.718
G 4       0.638
G 6      17.353
G 7     -14.964
G 8      15.321
G 9      14.626
G11      -7.933
G14      -5.655
G15     -14.587
G17     -17.499
G21     -12.731
G23      -7.932
G25      10.271
G26      18.226
G27      13.631
G28     -11.021
G30       9.766
G31     -17.581
G32       5.502
R 2       7.148
R 3      -9.992
R 4     -10.880
R 5       2.673
R 6       8.667
R 7      -9.525
R 8     -17.018
R 9      -3.002
R11      -1.000
R12       9.394
R14      13.248
R15       7.263
R16       6.940
R17       0.332
R18      15.906
R19     -15.222
R20      -7.415
R21      -3.089
R22       0.039
R24       5.532
# DCB rec:
G     -61.646
R     -30.101
