# DCB sat:
G 1      -9.857
G 3      13.110
G 4       0.077
G 6      16.978
G 7     -15.496
G 8      14.573
G 9      14.573
G11      -8.239
G14      -6.144
G15     -14.767
G17     -18.016
G21     -13.278
G25      10.400
G26      17.801
G27      12.759
G28     -11.239
G30       9.304
G31     -17.996
G32       5.455
R 2       7.390
R 3     -10.032
R 4     -10.988
R 5       2.567
R 6       8.648
R 7      -9.470
R 8     -16.823
R 9      -2.982
R12       9.714
R14      13.113
R15       7.147
R16       6.898
R17      -0.087
R18      15.570
R19     -15.415
R20      -7.315
R21      -2.986
R22      -0.145
R24       5.197
# DCB rec:
G     -60.897
R     -29.788
