# DCB sat:
G 1      -8.900
G 3      13.773
G 4       0.641
G 6      17.453
G 7     -14.752
G 8      15.268
G 9      14.861
G11      -7.771
G14      -5.400
G15     -15.224
G17     -17.907
G21     -12.911
G23      -8.165
G25      10.364
G26      18.311
G27      13.366
G28     -10.959
G30      10.028
G31     -17.555
G32       5.478
R 2       7.194
R 3      -9.993
R 4     -10.878
R 5       2.697
R 6       8.711
R 7      -9.508
R 8     -17.731
R 9      -2.918
R11      -0.846
R12       9.435
R14      13.231
R15       7.318
R16       7.258
R17      -0.087
R18      15.990
R19     -15.138
R20      -7.361
R21      -2.960
R22       0.607
R24       4.979
# DCB rec:
G     -59.975
R     -28.441
