# DCB sat:
G 1      -8.426
G 3      13.865
G 4       0.676
G 6      17.619
G 7     -14.336
G 8      15.369
G 9      15.217
G11      -7.544
G14      -4.878
G15     -16.288
G17     -18.595
G21     -13.215
G23      -8.739
G25      10.371
G26      18.440
G27      13.044
G28     -10.896
G30      10.528
G31     -17.529
G32       5.318
R 2       7.190
R 3     -10.021
R 4     -10.878
R 5       2.751
R 6       8.823
R 7      -9.406
R 8     -18.921
R 9      -2.693
R11      -0.734
R12       9.418
R14      13.202
R15       7.459
R16       7.829
R17      -0.668
R18      16.292
R19     -14.980
R20      -7.304
R21      -2.824
R22       1.534
R24       3.930
# DCB rec:
G     -58.071
R     -26.534
