# DCB sat:
G 1      -8.527
G 3      14.040
G 4       0.811
G 6      17.889
G 7     -14.156
G 8      15.294
G 9      15.010
G11      -7.294
G14      -4.894
G15     -17.112
G17     -17.233
G21     -13.090
G23     -10.264
G25       9.971
G26      18.631
G27      13.178
G28     -10.755
G30      10.686
G31     -17.463
G32       5.278
R 2       7.294
R 3     -10.032
R 4     -10.789
R 5       2.760
R 6       9.041
R 7      -9.440
R 8     -19.605
R 9      -2.836
R11      -1.850
R12       9.583
R14      13.293
R15       7.548
R16       7.868
R17      -1.006
R18      16.417
R19     -14.860
R20      -7.084
R21      -2.373
R22       2.008
R24       4.064
# DCB rec:
G     -58.090
R     -26.458
