# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      7.167     -0.042     -0.554     -0.014     0.016     -4.481     -3.526
  1.250      8.618     -0.068     -0.377     -0.015    -0.012      0.435     -0.271
  2.500      7.314     -0.105     -0.377     -0.003    -0.006      0.524      0.401
  3.750      8.112      0.010     -0.418     -0.008    -0.007     -2.119      1.444
  5.000     14.235      0.449     -0.497      0.018    -0.008     -7.430      1.661
  6.250     24.461      0.620     -0.517      0.009    -0.006     -6.966     -1.019
  7.500     32.505      0.554     -0.290      0.012    -0.028     -6.313     -0.334
