# DCB sat:
G 1      -9.979
G 3      13.209
G 4       0.101
G 6      17.179
G 7     -15.448
G 8      14.485
G 9      14.110
G11      -7.889
G14      -6.277
G15     -15.615
G17     -17.111
G21     -13.164
G25      10.055
G26      17.932
G27      12.954
G28     -11.234
G30       9.340
G31     -18.080
G32       5.433
R 2       7.402
R 3     -10.181
R 4     -11.006
R 5       2.511
R 6       8.762
R 7      -9.650
R 8     -17.490
R 9      -3.254
R12       9.813
R14      13.097
R15       7.166
R16       6.815
R17      -0.170
R18      15.722
R19     -15.354
R20      -7.208
R21      -2.563
R22       0.471
R24       5.117
# DCB rec:
G     -60.677
R     -29.508
