# DCB sat:
G 1      -9.890
G 3      13.067
G 4      -0.073
G 6      17.571
G 7     -15.267
G 8      13.800
G 9      15.074
G11      -6.495
G14      -5.949
G15     -16.311
G17     -20.321
G21     -13.683
G25      11.364
G26      18.285
G27      11.375
G28     -10.795
G30       9.794
G31     -17.910
G32       6.365
R 2       7.919
R 3     -10.224
R 4     -11.147
R 5       2.367
R 6       8.697
R 7      -9.499
R 8     -18.814
R 9      -3.068
R12      10.385
R14      12.806
R15       6.976
R16       7.349
R17      -1.937
R18      15.484
R19     -15.507
R20      -6.992
R21      -1.545
R22       2.827
R24       3.925
# DCB rec:
G     -57.448
R     -26.294
