# DCB sat:
G 1      -8.843
G 3      13.809
G 4       0.688
G 6      17.487
G 7     -14.762
G 8      15.232
G 9      14.915
G11      -7.839
G14      -5.441
G15     -15.336
G17     -17.710
G21     -12.997
G23      -8.426
G25      10.372
G26      18.376
G27      13.410
G28     -10.895
G30       9.989
G31     -17.505
G32       5.476
R 2       7.263
R 3      -9.895
R 4     -10.816
R 5       2.715
R 6       8.698
R 7      -9.534
R 8     -17.813
R 9      -2.958
R11      -0.883
R12       9.525
R14      13.280
R15       7.334
R16       7.217
R17      -0.096
R18      15.959
R19     -15.089
R20      -7.284
R21      -2.993
R22       0.259
R24       5.109
# DCB rec:
G     -59.994
R     -28.474
