# DCB sat:
G 1      -9.269
G 3      13.688
G 4       0.641
G 6      17.301
G 7     -15.068
G 8      15.379
G 9      14.491
G11      -8.024
G14      -5.776
G15     -14.249
G17     -17.280
G21     -12.635
G23      -7.827
G25      10.197
G26      18.177
G27      13.789
G28     -11.065
G30       9.636
G31     -17.601
G32       5.493
R 2       7.107
R 3      -9.998
R 4     -10.882
R 5       2.663
R 6       8.651
R 7      -9.522
R 8     -16.640
R 9      -3.033
R11      -1.102
R12       9.355
R14      13.258
R15       7.243
R16       6.776
R17       0.573
R18      15.887
R19     -15.264
R20      -7.449
R21      -3.170
R22      -0.264
R24       5.810
# DCB rec:
G     -62.800
R     -31.245
