# DCB sat:
G 1      -9.879
G 3      13.070
G 4       0.047
G 6      16.995
G 7     -15.509
G 8      14.625
G 9      14.450
G11      -8.121
G14      -6.147
G15     -14.681
G17     -17.942
G21     -13.239
G25      10.380
G26      17.774
G27      12.827
G28     -11.322
G30       9.289
G31     -18.067
G32       5.451
R 2       7.329
R 3     -10.142
R 4     -11.039
R 5       2.532
R 6       8.631
R 7      -9.460
R 8     -16.776
R 9      -2.977
R12       9.637
R14      13.079
R15       7.129
R16       6.878
R17      -0.038
R18      15.662
R19     -15.443
R20      -7.384
R21      -2.844
R22       0.072
R24       5.153
# DCB rec:
G     -60.834
R     -29.713
