# DCB sat:
G 1      -9.300
G 3      13.129
G 4       0.054
G 6      17.167
G 7     -14.930
G 8      14.603
G 9      14.901
G11      -7.785
G14      -5.457
G15     -16.076
G17     -18.269
G21     -13.619
G25      10.091
G26      17.780
G27      12.169
G28     -11.319
G30      10.025
G31     -18.099
G32       4.935
R 2       7.230
R 3     -10.181
R 4     -11.032
R 5       2.619
R 6       8.861
R 7      -9.217
R 8     -18.362
R 9      -2.673
R12       9.583
R14      13.010
R15       7.342
R16       7.777
R17      -0.882
R18      15.781
R19     -15.255
R20      -7.233
R21      -2.616
R22       1.319
R24       3.930
# DCB rec:
G     -57.405
R     -26.353
