# DCB sat:
G 1      -9.278
G 3      13.199
G 4       0.073
G 6      17.187
G 7     -14.951
G 8      14.499
G 9      14.993
G11      -7.698
G14      -5.470
G15     -16.290
G17     -19.117
G21     -13.658
G25      10.560
G26      17.924
G27      12.164
G28     -11.237
G30       9.989
G31     -18.023
G32       5.135
R 2       7.312
R 3     -10.122
R 4     -11.013
R 5       2.637
R 6       8.809
R 7      -9.329
R 8     -18.531
R 9      -2.704
R12       9.663
R14      13.071
R15       7.316
R16       7.702
R17      -1.063
R18      15.732
R19     -15.250
R20      -7.238
R21      -2.650
R22       1.641
R24       4.020
# DCB rec:
G     -57.483
R     -26.406
