# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      7.980     -0.024     -0.518     -0.006     0.016     -2.828     -2.561
  1.250      8.802     -0.029     -0.299     -0.014    -0.010      0.487     -0.230
  2.500      7.386     -0.066     -0.302      0.000    -0.005      0.560      0.467
  3.750      7.869      0.078     -0.374      0.001    -0.004     -2.164      1.740
  5.000     14.141      0.470     -0.492      0.013    -0.011     -7.279      1.912
  6.250     24.311      0.609     -0.518      0.009    -0.013     -7.011     -0.890
  7.500     32.523      0.536     -0.274      0.012    -0.036     -6.346     -0.512
