# DCB sat:
G 1     -15.748
G 3       2.737
G 4      -9.235
G 6      14.037
G 7     -22.489
G 8      12.106
G 9       7.632
G11      -9.746
G14      -8.780
G15     -11.225
G17       6.058
G21      13.007
G25       9.361
G26     -15.454
G27       3.531
G28     -25.293
G30       0.910
G31      36.501
G32      12.090
R 2     -15.513
R 3      -0.447
R 4       9.557
R 5      -4.503
R 6       3.298
R 7      13.380
R 8      10.486
R 9       4.628
R12       5.384
R14       3.219
R15      16.782
R16     -17.432
R17      -5.532
R18       0.802
R19       4.198
R20      -7.077
R21      -7.077
R22      -7.077
R24      -7.077
# DCB rec:
G     -19.158
R       7.077
