# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      6.576     -0.024     -0.480     -0.006     0.014     -2.676     -2.461
  1.250      7.318     -0.028     -0.265     -0.014    -0.011      0.489     -0.160
  2.500      5.976     -0.057     -0.268     -0.001    -0.006      0.528      0.436
  3.750      6.514      0.072     -0.335     -0.001    -0.007     -1.977      1.563
  5.000     12.616      0.420     -0.431      0.003    -0.020     -6.776      1.849
  6.250     22.532      0.552     -0.458     -0.010    -0.030     -6.517     -0.800
  7.500     30.566      0.466     -0.223     -0.015    -0.057     -5.955     -0.505
