# DCB sat:
G 1      -9.298
G 3      13.163
G 4       0.030
G 6      17.197
G 7     -14.983
G 8      14.555
G 9      14.897
G11      -7.605
G14      -5.489
G15     -16.163
G17     -19.091
G21     -13.640
G25      10.568
G26      17.904
G27      12.221
G28     -11.307
G30       9.960
G31     -18.082
G32       5.164
R 2       7.278
R 3     -10.209
R 4     -11.066
R 5       2.588
R 6       8.777
R 7      -9.337
R 8     -18.446
R 9      -2.709
R12       9.599
R14      13.030
R15       7.282
R16       7.673
R17      -1.028
R18      15.824
R19     -15.275
R20      -7.304
R21      -2.508
R22       1.899
R24       3.931
# DCB rec:
G     -57.415
R     -26.329
