# DCB sat:
G 1     -13.691
G 3       6.273
G 4      -6.155
G 6      15.403
G 7     -19.919
G 8      15.000
G 9       9.987
G11      -7.135
G14      -5.727
G15     -34.695
G17      -7.883
G21       9.553
G25      15.074
G26      12.214
G27     -13.778
G28       6.941
G30     -22.718
G31       3.495
G32      37.759
R 2     -15.316
R 3     -16.634
R 4      -2.076
R 5       6.168
R 6      -4.043
R 7       4.141
R 8       9.969
R 9       9.122
R12       3.315
R14       4.998
R15       3.229
R16      12.850
R17     -19.367
R18      -8.512
R19      -1.603
R20       1.408
R21       6.164
R22       3.093
R24       3.093
# DCB rec:
G     -33.595
R      -3.093
