# DCB sat:
G 1     -13.471
G 3       7.435
G 4      -5.181
G 6      14.718
G 7     -19.642
G 8      14.985
G 9       9.576
G11      -9.021
G14      -7.556
G15       1.348
G17     -27.022
G21     -12.587
G23       8.621
G25      14.830
G26      14.102
G27     -14.563
G28       6.194
G30     -22.711
G31       3.212
G32      36.734
R 2     -15.080
R 3     -16.126
R 4      -2.091
R 5       5.281
R 6      -7.820
R 7      -1.321
R 8      -3.311
R 9       7.898
R11       9.184
R12       3.327
R14       4.031
R15       2.514
R16      11.794
R17     -19.202
R18      -9.684
R19      -3.710
R20      -1.553
R21      11.732
R22      12.069
R24      12.069
# DCB rec:
G     -42.987
R     -12.069
