# DCB sat:
G 1     -15.814
G 3       2.601
G 4      -9.450
G 6      13.973
G 7     -22.375
G 8      12.259
G 9       7.421
G11      -9.176
G14      -8.312
G15     -10.872
G17       6.081
G21      12.897
G25       9.372
G26     -15.805
G27       3.841
G28     -25.614
G30       0.829
G31      36.381
G32      11.762
R 2     -16.538
R 3      -1.400
R 4       8.790
R 5      -4.776
R 6       3.079
R 7      12.254
R 8       9.534
R 9       3.770
R12       5.010
R14       2.666
R15      16.028
R16     -18.399
R17      -6.469
R18       0.377
R19       3.974
R20      -4.475
R21      -4.475
R22      -4.475
R24      -4.475
# DCB rec:
G     -22.543
R       4.475
