# DCB sat:
G 1     -10.181
G 3      12.881
G 4      -0.057
G 6      17.286
G 7     -15.619
G 8      14.340
G 9      15.033
G11      -7.650
G14      -6.257
G15     -14.268
G17     -20.282
G21     -13.512
G25      11.125
G26      18.028
G27      12.266
G28     -10.964
G30       9.236
G31     -18.024
G32       6.618
R 2       7.896
R 3     -10.222
R 4     -11.134
R 5       2.399
R 6       8.479
R 7      -9.386
R 8     -16.690
R 9      -2.995
R12      10.106
R14      12.913
R15       6.970
R16       6.836
R17      -0.659
R18      15.563
R19     -15.620
R20      -7.172
R21      -2.182
R22       0.590
R24       4.308
# DCB rec:
G     -59.883
R     -28.739
