# DCB sat:
G 1     -10.104
G 3      12.892
G 4      -0.093
G 6      17.348
G 7     -15.557
G 8      14.227
G 9      15.083
G11      -7.444
G14      -6.155
G15     -14.555
G17     -20.507
G21     -13.563
G25      11.360
G26      18.045
G27      12.074
G28     -10.998
G30       9.348
G31     -18.048
G32       6.647
R 2       7.910
R 3     -10.239
R 4     -11.161
R 5       2.387
R 6       8.491
R 7      -9.370
R 8     -17.035
R 9      -2.953
R12      10.129
R14      12.894
R15       6.960
R16       6.961
R17      -0.920
R18      15.541
R19     -15.597
R20      -7.137
R21      -2.015
R22       0.979
R24       4.175
# DCB rec:
G     -59.014
R     -27.886
