# DCB sat:
G 1     -12.947
G 3       7.738
G 4      -4.939
G 6      14.775
G 7     -18.892
G 8      15.275
G 9       9.842
G11      -9.014
G14      -6.788
G15      -0.177
G17     -26.958
G21     -13.225
G23       8.220
G25      14.732
G26      13.833
G27     -14.827
G28       6.927
G30     -22.740
G31       2.801
G32      36.365
R 2     -15.261
R 3     -16.185
R 4      -2.063
R 5       5.347
R 6      -8.169
R 7      -1.508
R 8      -3.801
R 9       7.190
R11       8.954
R12       3.439
R14       4.653
R15       2.001
R16      12.567
R17     -19.187
R18      -9.987
R19      -4.037
R20      -1.730
R21      10.824
R22      13.477
R24      13.477
# DCB rec:
G     -44.597
R     -13.477
