# DCB sat:
G 1     -10.225
G 3      13.071
G 4      -0.005
G 6      17.376
G 7     -15.793
G 8      13.959
G 9      14.906
G11      -7.491
G14      -6.603
G15     -15.320
G17     -19.672
G21     -13.621
G25      11.455
G26      18.446
G27      11.619
G28     -10.530
G30       9.054
G31     -17.713
G32       7.088
R 2       8.496
R 3      -9.841
R 4     -10.917
R 5       2.413
R 6       8.538
R 7      -9.765
R 8     -17.535
R 9      -3.338
R12      10.778
R14      13.003
R15       6.924
R16       6.702
R17      -0.807
R18      15.737
R19     -15.422
R20      -6.926
R21      -2.023
R22       0.590
R24       3.394
# DCB rec:
G     -60.538
R     -29.474
