# DCB sat:
G 1     -10.231
G 3      12.871
G 4      -0.047
G 6      17.259
G 7     -15.681
G 8      14.403
G 9      14.984
G11      -7.753
G14      -6.337
G15     -14.090
G17     -20.164
G21     -13.496
G25      11.076
G26      18.023
G27      12.363
G28     -10.957
G30       9.143
G31     -18.019
G32       6.654
R 2       7.924
R 3     -10.202
R 4     -11.119
R 5       2.400
R 6       8.459
R 7      -9.407
R 8     -16.489
R 9      -3.025
R12      10.117
R14      12.926
R15       6.966
R16       6.742
R17      -0.491
R18      15.606
R19     -15.620
R20      -7.180
R21      -2.253
R22       0.296
R24       4.350
# DCB rec:
G     -60.485
R     -29.341
