# DCB sat:
G 1      -8.599
G 3      13.853
G 4       0.703
G 6      17.583
G 7     -14.539
G 8      15.250
G 9      15.109
G11      -7.695
G14      -5.163
G15     -15.892
G17     -18.064
G21     -13.149
G23      -8.735
G25      10.396
G26      18.441
G27      13.211
G28     -10.862
G30      10.255
G31     -17.494
G32       5.393
R 2       7.264
R 3      -9.918
R 4     -10.819
R 5       2.746
R 6       8.758
R 7      -9.481
R 8     -18.453
R 9      -2.841
R11      -0.808
R12       9.523
R14      13.264
R15       7.407
R16       7.526
R17      -0.425
R18      16.094
R19     -15.008
R20      -7.245
R21      -2.897
R22       0.733
R24       4.581
# DCB rec:
G     -58.845
R     -27.325
