# DCB sat:
G 1     -15.685
G 3       2.862
G 4      -9.062
G 6      14.059
G 7     -22.514
G 8      12.050
G 9       7.764
G11     -10.088
G14      -9.050
G15     -11.516
G17       6.009
G21      13.048
G25       9.376
G26     -15.285
G27       3.379
G28     -25.097
G30       0.924
G31      36.517
G32      12.309
R 2     -14.877
R 3       0.137
R 4       9.988
R 5      -4.384
R 6       3.378
R 7      13.962
R 8      11.050
R 9       5.162
R12       5.632
R14       3.570
R15      17.281
R16     -16.849
R17      -5.012
R18       1.022
R19       4.360
R20      -8.605
R21      -8.605
R22      -8.605
R24      -8.605
# DCB rec:
G     -17.176
R       8.605
