# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      5.830     -0.034     -0.516     -0.014     0.013     -4.496     -3.551
  1.250      7.253     -0.059     -0.339     -0.016    -0.014      0.457     -0.199
  2.500      5.987     -0.088     -0.343     -0.004    -0.007      0.514      0.363
  3.750      6.786      0.019     -0.382     -0.010    -0.011     -1.958      1.320
  5.000     12.727      0.413     -0.442      0.007    -0.017     -6.956      1.707
  6.250     22.759      0.575     -0.474     -0.012    -0.027     -6.555     -0.921
  7.500     30.662      0.495     -0.245     -0.017    -0.053     -5.936     -0.392
