# DCB sat:
G 1      -9.826
G 3      13.049
G 4       0.071
G 6      16.966
G 7     -15.438
G 8      14.640
G 9      14.492
G11      -8.283
G14      -6.077
G15     -14.506
G17     -17.398
G21     -13.193
G25       9.943
G26      17.647
G27      12.746
G28     -11.334
G30       9.377
G31     -18.076
G32       5.200
R 2       7.212
R 3     -10.143
R 4     -11.037
R 5       2.534
R 6       8.695
R 7      -9.341
R 8     -16.692
R 9      -2.925
R12       9.579
R14      13.025
R15       7.154
R16       6.972
R17       0.024
R18      15.731
R19     -15.424
R20      -7.337
R21      -2.964
R22      -0.142
R24       5.080
# DCB rec:
G     -60.798
R     -29.679
