# DCB sat:
G 1     -13.185
G 3       6.470
G 4      -5.979
G 6      15.413
G 7     -19.018
G 8      16.039
G 9       9.901
G11      -6.807
G14      -4.793
G15     -36.172
G17      -8.898
G21       9.129
G25      14.833
G26      12.763
G27     -14.509
G28       7.787
G30     -23.142
G31       2.983
G32      37.185
R 2     -16.265
R 3     -17.273
R 4      -2.619
R 5       5.600
R 6      -4.743
R 7       3.354
R 8       8.342
R 9       8.309
R12       3.015
R14       5.385
R15       3.272
R16      13.313
R17     -19.897
R18      -9.430
R19      -2.273
R20       1.102
R21       6.395
R22       7.206
R24       7.206
# DCB rec:
G     -38.363
R      -7.206
