# DCB sat:
G 1     -13.740
G 3       7.257
G 4      -5.308
G 6      14.682
G 7     -20.083
G 8      14.894
G 9       9.437
G11      -9.082
G14      -8.019
G15       1.776
G17     -26.813
G21     -12.276
G23       8.841
G25      14.924
G26      14.282
G27     -14.374
G28       5.744
G30     -22.663
G31       3.518
G32      37.004
R 2     -14.890
R 3     -16.022
R 4      -2.042
R 5       5.326
R 6      -7.616
R 7      -1.202
R 8      -2.999
R 9       8.382
R11       9.396
R12       3.335
R14       3.694
R15       2.909
R16      11.583
R17     -19.128
R18      -9.447
R19      -3.511
R20      -1.467
R21      12.078
R22      10.810
R24      10.810
# DCB rec:
G     -41.554
R     -10.810
