# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      5.055     -0.020     -0.416     -0.007     0.011     -2.366     -2.254
  1.250      5.644     -0.023     -0.211     -0.015    -0.013      0.482     -0.061
  2.500      4.411     -0.043     -0.217     -0.003    -0.008      0.479      0.393
  3.750      5.013      0.063     -0.276     -0.005    -0.011     -1.677      1.288
  5.000     10.851      0.342     -0.340     -0.010    -0.033     -5.969      1.706
  6.250     20.344      0.461     -0.369     -0.038    -0.054     -5.707     -0.657
  7.500     28.084      0.360     -0.150     -0.053    -0.086     -5.357     -0.467
