# DCB sat:
G 1     -15.781
G 3       2.672
G 4      -9.332
G 6      14.016
G 7     -22.455
G 8      12.158
G 9       7.545
G11      -9.517
G14      -8.595
G15     -11.061
G17       6.076
G21      12.969
G25       9.359
G26     -15.584
G27       3.647
G28     -25.423
G30       0.886
G31      36.467
G32      11.953
R 2     -15.930
R 3      -0.833
R 4       9.256
R 5      -4.600
R 6       3.224
R 7      12.951
R 8      10.105
R 9       4.278
R12       5.228
R14       2.991
R15      16.466
R16     -17.821
R17      -5.897
R18       0.641
R19       4.102
R20      -6.040
R21      -6.040
R22      -6.040
R24      -6.040
# DCB rec:
G     -20.505
R       6.040
