# DCB sat:
G 1      -8.379
G 3      13.891
G 4       0.725
G 6      17.663
G 7     -14.336
G 8      15.324
G 9      15.263
G11      -7.592
G14      -4.902
G15     -16.352
G17     -18.361
G21     -13.276
G23      -9.076
G25      10.371
G26      18.494
G27      13.083
G28     -10.843
G30      10.496
G31     -17.486
G32       5.294
R 2       7.246
R 3      -9.942
R 4     -10.822
R 5       2.776
R 6       8.819
R 7      -9.416
R 8     -18.982
R 9      -2.719
R11      -0.792
R12       9.499
R14      13.251
R15       7.482
R16       7.795
R17      -0.661
R18      16.257
R19     -14.936
R20      -7.223
R21      -2.844
R22       1.113
R24       4.099
# DCB rec:
G     -58.081
R     -26.556
