# DCB sat:
G 1      -8.435
G 3      13.845
G 4       0.719
G 6      17.632
G 7     -14.323
G 8      15.451
G 9      15.134
G11      -7.651
G14      -4.858
G15     -16.469
G17     -18.548
G21     -13.296
G23      -8.171
G25      10.121
G26      18.419
G27      13.210
G28     -10.850
G30      10.507
G31     -17.543
G32       5.107
R 2       7.212
R 3      -9.937
R 4     -10.802
R 5       2.826
R 6       8.888
R 7      -9.355
R 8     -18.912
R 9      -2.725
R11      -1.112
R12       9.520
R14      13.262
R15       7.537
R16       7.868
R17      -0.438
R18      16.184
R19     -14.932
R20      -7.214
R21      -2.872
R22       0.792
R24       4.210
# DCB rec:
G     -58.095
R     -26.624
