# DCB sat:
G 1      -9.206
G 3      13.735
G 4       0.686
G 6      17.327
G 7     -15.088
G 8      15.349
G 9      14.556
G11      -8.106
G14      -5.833
G15     -14.403
G17     -17.120
G21     -12.739
G23      -8.046
G25      10.219
G26      18.256
G27      13.831
G28     -10.987
G30       9.589
G31     -17.540
G32       5.520
R 2       7.196
R 3      -9.877
R 4     -10.814
R 5       2.674
R 6       8.630
R 7      -9.565
R 8     -16.743
R 9      -3.089
R11      -1.115
R12       9.457
R14      13.310
R15       7.254
R16       6.729
R17       0.545
R18      15.859
R19     -15.213
R20      -7.375
R21      -3.212
R22      -0.549
R24       5.898
# DCB rec:
G     -62.834
R     -31.296
