# DCB sat:
G 1     -15.822
G 3       2.561
G 4      -9.551
G 6      13.891
G 7     -22.216
G 8      12.444
G 9       7.269
G11      -8.740
G14      -7.931
G15     -10.752
G17       6.049
G21      12.777
G25       9.421
G26     -16.140
G27       4.130
G28     -25.858
G30       0.720
G31      36.206
G32      11.542
R 2     -17.302
R 3      -2.124
R 4       8.143
R 5      -5.068
R 6       2.818
R 7      11.236
R 8       8.784
R 9       3.135
R12       4.758
R14       2.275
R15      15.541
R16     -19.147
R17      -7.267
R18      -0.015
R19       3.842
R20      -2.402
R21      -2.402
R22      -2.402
R24      -2.402
# DCB rec:
G     -25.247
R       2.402
