# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      9.301     -0.008     -0.531     -0.005     0.020     -2.318     -2.105
  1.250     10.038     -0.016     -0.281     -0.013    -0.008      0.492     -0.341
  2.500      8.519     -0.058     -0.282      0.001    -0.003      0.563      0.574
  3.750      8.950      0.095     -0.372      0.004    -0.001     -2.220      1.874
  5.000     15.347      0.500     -0.513      0.018    -0.008     -7.481      2.105
  6.250     25.727      0.632     -0.540      0.018    -0.007     -7.306     -0.880
  7.500     34.077      0.561     -0.301      0.024    -0.026     -6.626     -0.550
