# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      4.368     -0.022     -0.454     -0.014     0.009     -4.482     -3.567
  1.250      5.730     -0.045     -0.282     -0.017    -0.016      0.486     -0.089
  2.500      4.520     -0.064     -0.289     -0.005    -0.009      0.496      0.307
  3.750      5.310      0.031     -0.326     -0.011    -0.015     -1.704      1.132
  5.000     10.961      0.356     -0.361     -0.009    -0.030     -6.210      1.764
  6.250     20.678      0.503     -0.408     -0.043    -0.055     -5.890     -0.758
  7.500     28.355      0.405     -0.181     -0.058    -0.088     -5.355     -0.464
