# DCB sat:
G 1     -10.142
G 3      12.885
G 4      -0.050
G 6      17.252
G 7     -15.654
G 8      14.247
G 9      15.124
G11      -7.699
G14      -6.293
G15     -14.373
G17     -19.748
G21     -13.614
G25      11.094
G26      18.059
G27      11.903
G28     -10.888
G30       9.212
G31     -17.941
G32       6.625
R 2       8.033
R 3     -10.052
R 4     -11.027
R 5       2.443
R 6       8.512
R 7      -9.389
R 8     -16.819
R 9      -2.991
R12      10.200
R14      12.934
R15       6.982
R16       6.896
R17      -0.671
R18      15.682
R19     -15.538
R20      -7.058
R21      -2.169
R22       0.050
R24       3.980
# DCB rec:
G     -59.862
R     -28.803
