# DCB sat:
G 1      -9.759
G 3      13.061
G 4       0.065
G 6      16.997
G 7     -15.374
G 8      14.606
G 9      14.557
G11      -8.207
G14      -6.001
G15     -14.725
G17     -17.518
G21     -13.252
G25       9.986
G26      17.669
G27      12.647
G28     -11.323
G30       9.462
G31     -18.076
G32       5.184
R 2       7.230
R 3     -10.144
R 4     -11.035
R 5       2.545
R 6       8.714
R 7      -9.332
R 8     -16.928
R 9      -2.899
R12       9.596
R14      13.023
R15       7.174
R16       7.083
R17      -0.123
R18      15.718
R19     -15.402
R20      -7.315
R21      -2.902
R22       0.064
R24       4.933
# DCB rec:
G     -60.132
R     -29.027
