# DCB sat:
G 1      -9.086
G 3      13.761
G 4       0.683
G 6      17.382
G 7     -14.981
G 8      15.290
G 9      14.687
G11      -8.011
G14      -5.707
G15     -14.726
G17     -17.326
G21     -12.829
G23      -8.164
G25      10.287
G26      18.300
G27      13.674
G28     -10.949
G30       9.721
G31     -17.525
G32       5.518
R 2       7.230
R 3      -9.879
R 4     -10.814
R 5       2.687
R 6       8.649
R 7      -9.562
R 8     -17.114
R 9      -3.052
R11      -1.021
R12       9.491
R14      13.299
R15       7.276
R16       6.895
R17       0.311
R18      15.877
R19     -15.172
R20      -7.340
R21      -3.129
R22      -0.268
R24       5.635
# DCB rec:
G     -61.673
R     -30.144
