# DCB sat:
G 1      -9.782
G 3      13.123
G 4       0.073
G 6      17.010
G 7     -15.426
G 8      14.534
G 9      14.640
G11      -8.157
G14      -6.060
G15     -14.983
G17     -18.166
G21     -13.330
G25      10.444
G26      17.821
G27      12.658
G28     -11.230
G30       9.395
G31     -17.996
G32       5.432
R 2       7.394
R 3     -10.040
R 4     -10.990
R 5       2.576
R 6       8.667
R 7      -9.458
R 8     -17.065
R 9      -2.952
R12       9.723
R14      13.108
R15       7.165
R16       7.010
R17      -0.242
R18      15.571
R19     -15.392
R20      -7.297
R21      -2.925
R22       0.101
R24       5.046
# DCB rec:
G     -60.228
R     -29.128
