# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      8.109     -0.045     -0.575     -0.015     0.017     -4.471     -3.510
  1.250      9.573     -0.073     -0.398     -0.015    -0.011      0.422     -0.312
  2.500      8.247     -0.115     -0.397     -0.003    -0.005      0.530      0.423
  3.750      9.043      0.005     -0.439     -0.008    -0.005     -2.209      1.514
  5.000     15.265      0.469     -0.528      0.025    -0.003     -7.693      1.633
  6.250     25.597      0.645     -0.542      0.022     0.006     -7.192     -1.072
  7.500     33.719      0.587     -0.317      0.030    -0.013     -6.525     -0.298
