# DCB sat:
G 1     -10.280
G 3      13.073
G 4       0.015
G 6      17.331
G 7     -15.889
G 8      14.029
G 9      14.866
G11      -7.686
G14      -6.720
G15     -15.137
G17     -19.542
G21     -13.617
G25      11.444
G26      18.476
G27      11.691
G28     -10.486
G30       8.910
G31     -17.674
G32       7.196
R 2       8.584
R 3      -9.769
R 4     -10.874
R 5       2.420
R 6       8.505
R 7      -9.819
R 8     -17.290
R 9      -3.389
R12      10.828
R14      13.040
R15       6.921
R16       6.572
R17      -0.570
R18      15.807
R19     -15.409
R20      -6.930
R21      -2.137
R22       0.197
R24       3.313
# DCB rec:
G     -61.539
R     -30.486
