# DCB sat:
G 1      -9.679
G 3      13.107
G 4       0.033
G 6      17.074
G 7     -15.328
G 8      14.541
G 9      14.631
G11      -7.918
G14      -5.926
G15     -15.229
G17     -18.358
G21     -13.384
G25      10.494
G26      17.829
G27      12.567
G28     -11.300
G30       9.525
G31     -18.065
G32       5.388
R 2       7.342
R 3     -10.156
R 4     -11.045
R 5       2.552
R 6       8.678
R 7      -9.430
R 8     -17.397
R 9      -2.896
R12       9.656
R14      13.064
R15       7.174
R16       7.168
R17      -0.442
R18      15.679
R19     -15.383
R20      -7.340
R21      -2.691
R22       0.737
R24       4.730
# DCB rec:
G     -59.241
R     -28.141
