# DCB sat:
G 1      -9.271
G 3      13.851
G 4       0.707
G 6      17.594
G 7     -14.846
G 8      15.211
G 9      14.354
G11      -7.744
G14      -5.730
G15     -15.339
G17     -16.413
G21     -12.602
G23      -8.460
G25       9.854
G26      18.326
G27      13.797
G28     -10.953
G30       9.874
G31     -17.619
G32       5.410
R 2       7.209
R 3     -10.035
R 4     -10.817
R 5       2.698
R 6       8.878
R 7      -9.617
R 8     -17.591
R 9      -3.172
R11      -1.900
R12       9.564
R14      13.312
R15       7.377
R16       6.953
R17       0.250
R18      15.957
R19     -15.092
R20      -7.179
R21      -2.643
R22       0.312
R24       5.535
# DCB rec:
G     -61.406
R     -29.828
