# DCB sat:
G 1      -9.943
G 3      12.899
G 4      -0.094
G 6      17.359
G 7     -15.394
G 8      14.095
G 9      15.250
G11      -7.237
G14      -5.957
G15     -15.042
G17     -20.076
G21     -13.668
G25      11.188
G26      18.034
G27      11.633
G28     -10.973
G30       9.583
G31     -18.012
G32       6.354
R 2       7.842
R 3     -10.185
R 4     -11.106
R 5       2.438
R 6       8.606
R 7      -9.275
R 8     -17.576
R 9      -2.853
R12      10.088
R14      12.882
R15       7.027
R16       7.270
R17      -1.278
R18      15.507
R19     -15.549
R20      -7.048
R21      -1.875
R22       1.281
R24       3.802
# DCB rec:
G     -58.007
R     -26.942
