# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      5.648     -0.022     -0.445     -0.007     0.012     -2.518     -2.356
  1.250      6.311     -0.025     -0.235     -0.014    -0.012      0.487     -0.103
  2.500      5.030     -0.049     -0.240     -0.003    -0.007      0.501      0.411
  3.750      5.606      0.067     -0.302     -0.003    -0.009     -1.812      1.411
  5.000     11.562      0.377     -0.379     -0.004    -0.028     -6.331      1.777
  6.250     21.247      0.502     -0.408     -0.026    -0.044     -6.074     -0.720
  7.500     29.121      0.407     -0.181     -0.037    -0.074     -5.622     -0.488
