# DCB sat:
G 1      -8.763
G 3      13.980
G 4       0.767
G 6      17.802
G 7     -14.376
G 8      15.199
G 9      14.829
G11      -7.404
G14      -5.167
G15     -16.602
G17     -17.006
G21     -12.951
G23      -9.595
G25       9.978
G26      18.543
G27      13.306
G28     -10.805
G30      10.431
G31     -17.508
G32       5.342
R 2       7.290
R 3     -10.028
R 4     -10.797
R 5       2.737
R 6       8.983
R 7      -9.511
R 8     -19.027
R 9      -2.957
R11      -1.817
R12       9.604
R14      13.298
R15       7.481
R16       7.595
R17      -0.692
R18      16.234
R19     -14.930
R20      -7.100
R21      -2.418
R22       1.539
R24       4.514
# DCB rec:
G     -58.785
R     -27.179
