# DCB sat:
G 1     -10.094
G 3      12.899
G 4      -0.069
G 6      17.330
G 7     -15.514
G 8      14.251
G 9      15.108
G11      -7.484
G14      -6.122
G15     -14.563
G17     -20.470
G21     -13.539
G25      11.195
G26      18.035
G27      12.115
G28     -10.979
G30       9.389
G31     -18.035
G32       6.546
R 2       7.840
R 3     -10.258
R 4     -11.159
R 5       2.397
R 6       8.513
R 7      -9.351
R 8     -17.021
R 9      -2.945
R12      10.078
R14      12.892
R15       6.980
R16       6.987
R17      -0.924
R18      15.502
R19     -15.619
R20      -7.164
R21      -2.071
R22       1.084
R24       4.239
# DCB rec:
G     -59.058
R     -27.910
