# DCB sat:
G 1      -9.656
G 3      13.145
G 4       0.069
G 6      17.060
G 7     -15.307
G 8      14.490
G 9      14.743
G11      -8.027
G14      -5.916
G15     -15.333
G17     -18.412
G21     -13.415
G25      10.501
G26      17.852
G27      12.505
G28     -11.223
G30       9.547
G31     -17.999
G32       5.378
R 2       7.390
R 3     -10.056
R 4     -10.994
R 5       2.593
R 6       8.701
R 7      -9.433
R 8     -17.459
R 9      -2.897
R12       9.726
R14      13.100
R15       7.198
R16       7.192
R17      -0.483
R18      15.587
R19     -15.355
R20      -7.272
R21      -2.834
R22       0.505
R24       4.792
# DCB rec:
G     -59.307
R     -28.218
