# DCB sat:
G 1     -10.190
G 3      12.878
G 4      -0.079
G 6      17.303
G 7     -15.661
G 8      14.318
G 9      15.011
G11      -7.619
G14      -6.291
G15     -14.289
G17     -20.308
G21     -13.538
G25      11.290
G26      18.045
G27      12.220
G28     -10.978
G30       9.196
G31     -18.033
G32       6.724
R 2       7.970
R 3     -10.199
R 4     -11.135
R 5       2.388
R 6       8.457
R 7      -9.411
R 8     -16.724
R 9      -3.008
R12      10.160
R14      12.915
R15       6.950
R16       6.809
R17      -0.665
R18      15.600
R19     -15.598
R20      -7.147
R21      -2.133
R22       0.522
R24       4.250
# DCB rec:
G     -59.850
R     -28.723
