# DCB sat:
G 1      -9.020
G 3      13.916
G 4       0.730
G 6      17.701
G 7     -14.614
G 8      15.165
G 9      14.607
G11      -7.558
G14      -5.456
G15     -15.993
G17     -16.727
G21     -12.784
G23      -8.979
G25       9.942
G26      18.440
G27      13.515
G28     -10.870
G30      10.152
G31     -17.560
G32       5.392
R 2       7.265
R 3     -10.027
R 4     -10.806
R 5       2.715
R 6       8.926
R 7      -9.573
R 8     -18.336
R 9      -3.074
R11      -1.830
R12       9.602
R14      13.304
R15       7.421
R16       7.282
R17      -0.265
R18      16.072
R19     -15.011
R20      -7.132
R21      -2.508
R22       0.957
R24       5.018
# DCB rec:
G     -59.843
R     -28.257
