# DCB sat:
G 1     -10.066
G 3      13.194
G 4       0.114
G 6      17.139
G 7     -15.540
G 8      14.556
G 9      14.003
G11      -8.024
G14      -6.392
G15     -15.329
G17     -16.916
G21     -13.089
G25      10.000
G26      17.898
G27      13.118
G28     -11.253
G30       9.213
G31     -18.090
G32       5.461
R 2       7.386
R 3     -10.176
R 4     -11.001
R 5       2.508
R 6       8.738
R 7      -9.677
R 8     -17.155
R 9      -3.301
R12       9.793
R14      13.108
R15       7.160
R16       6.658
R17       0.098
R18      15.733
R19     -15.378
R20      -7.232
R21      -2.653
R22       0.073
R24       5.319
# DCB rec:
G     -61.732
R     -30.553
