# DCB sat:
G 1     -13.336
G 3       6.419
G 4      -6.028
G 6      15.433
G 7     -19.269
G 8      15.720
G 9       9.929
G11      -6.846
G14      -5.032
G15     -35.948
G17      -8.516
G21       9.269
G25      14.905
G26      12.602
G27     -14.293
G28       7.570
G30     -23.023
G31       3.097
G32      37.346
R 2     -16.050
R 3     -17.140
R 4      -2.510
R 5       5.709
R 6      -4.514
R 7       3.608
R 8       8.782
R 9       8.497
R12       3.055
R14       5.250
R15       3.195
R16      13.028
R17     -19.800
R18      -9.200
R19      -2.080
R20       1.198
R21       6.365
R22       6.304
R24       6.304
# DCB rec:
G     -37.324
R      -6.304
