# DCB sat:
G 1      -9.456
G 3      13.175
G 4       0.068
G 6      17.131
G 7     -15.119
G 8      14.470
G 9      14.884
G11      -7.842
G14      -5.683
G15     -15.855
G17     -18.789
G21     -13.545
G25      10.552
G26      17.893
G27      12.304
G28     -11.225
G30       9.782
G31     -18.010
G32       5.263
R 2       7.358
R 3     -10.088
R 4     -11.003
R 5       2.617
R 6       8.757
R 7      -9.383
R 8     -18.044
R 9      -2.800
R12       9.704
R14      13.085
R15       7.257
R16       7.467
R17      -0.814
R18      15.646
R19     -15.298
R20      -7.247
R21      -2.721
R22       1.118
R24       4.388
# DCB rec:
G     -58.215
R     -27.135
