# DCB sat:
G 1      -9.805
G 3      13.084
G 4       0.040
G 6      17.025
G 7     -15.442
G 8      14.585
G 9      14.521
G11      -8.043
G14      -6.066
G15     -14.889
G17     -18.100
G21     -13.294
G25      10.429
G26      17.796
G27      12.724
G28     -11.311
G30       9.377
G31     -18.065
G32       5.433
R 2       7.339
R 3     -10.146
R 4     -11.041
R 5       2.539
R 6       8.648
R 7      -9.451
R 8     -17.012
R 9      -2.948
R12       9.649
R14      13.074
R15       7.144
R16       6.988
R17      -0.197
R18      15.663
R19     -15.420
R20      -7.365
R21      -2.782
R22       0.324
R24       4.995
# DCB rec:
G     -60.164
R     -29.051
