# DCB sat:
G 1      -8.651
G 3      13.823
G 4       0.655
G 6      17.544
G 7     -14.535
G 8      15.290
G 9      15.060
G11      -7.638
G14      -5.132
G15     -15.806
G17     -18.281
G21     -13.076
G23      -8.438
G25      10.394
G26      18.383
G27      13.168
G28     -10.919
G30      10.291
G31     -17.539
G32       5.409
R 2       7.203
R 3     -10.005
R 4     -10.877
R 5       2.724
R 6       8.766
R 7      -9.465
R 8     -18.382
R 9      -2.809
R11      -0.759
R12       9.439
R14      13.215
R15       7.387
R16       7.563
R17      -0.426
R18      16.127
R19     -15.054
R20      -7.324
R21      -2.871
R22       1.120
R24       4.428
# DCB rec:
G     -58.831
R     -27.299
